	logFC	AveExpr	t	P.Value	adj.P.Val	B
A1BG	0.3333336049468554	3.053174698040538	3.342939277535633	0.0010616756791208823	0.004944161736549164	-1.1674326495270062
A1BG-AS1	-0.37758914282565814	0.8772991651933528	-2.6112750826123494	0.009996111309476271	0.029236601006775702	-2.939408897543861
A2M	0.6222925223609854	7.652815133491593	3.227541743626604	0.0015527503973689874	0.006652870446105979	-1.706083496111824
A2M-AS1	0.12052449877477978	1.3150839863430948	0.9230591964767735	0.35755270731815536	0.4849622517504578	-5.7722066191839305
A2ML1	0.37114627103193265	1.9471973056644876	1.7947151458199258	0.0748407037925265	0.146721705569884	-4.717226973453759
A2MP1	0.3837287625025372	-0.7913923705686418	2.490530284939064	0.013915585191483558	0.0381977063264409	-3.122448106747957
A4GALT	1.0253572912527777	2.3268273524636056	5.802588267729245	4.1253548131064804e-08	1.4925875246461726e-06	8.34795990307424
AAAS	0.15661972583344497	5.206384744132268	2.3513135257384152	0.020091325055579007	0.0513767296228108	-4.0530360259390115
AACS	-0.25596665072558356	5.139253029986558	-1.8014525684270568	0.07376767804169375	0.14523098472168672	-5.148626240896619
AADAT	0.18890471022508892	3.408826371667984	0.8181615372148308	0.41464501451201563	0.5410127086738721	-6.179365403906793
AAGAB	-0.23680682871958503	5.290457973599882	-2.9284778493453	0.003973130471265662	0.013994014366131251	-2.616469602284136
AAK1	-0.518412329340701	7.130308291508738	-4.207813107846968	4.56432045202771e-05	0.00039108457981874893	1.5521442524275333
AAMDC	0.4027237697204029	1.867432309865777	3.3716922467383657	0.000964269895329599	0.004571404553736412	-0.954557364230574
AAMP	-0.046430895909959524	6.653868453196035	-1.0678762748666923	0.2874006371648432	0.41315406467288285	-6.180778957707742
AANAT	0.5698481386206158	-0.4917056124848174	3.683231817455274	0.000327298381089563	0.0019118692278418477	0.11015175920262088
AAR2	0.16159583354919427	4.499533468129137	3.538036446018604	0.000546204387515592	0.002899877322081661	-0.7392494598870369
AARD	-0.9709865827516858	0.00022162152549614353	-3.6026521040703443	0.0004356811695164337	0.0024085742949931472	-0.15399529871420903
AARS1	-0.1815825024120752	7.868815414248199	-3.072753297409061	0.002546255338264106	0.009822453519756564	-2.1452552253290254
AARS2	-0.36406678475385235	4.473434417912888	-4.182916988195354	5.032285331227747e-05	0.0004222898559661405	1.4907894205420842
AARSD1	-0.05283131087235837	5.131081272603173	-0.802110894983341	0.42383818665351614	0.5495174201785586	-6.422571727811236
AASDH	-0.046197983963712996	3.585597629092562	-0.4446297202446286	0.6572688848104253	0.753920732839255	-6.442641661412944
AASDHPPT	-0.22959113737557946	6.27369435057512	-2.409502698776861	0.017264022159918787	0.04550851047774148	-3.9330304456304126
AASS	0.24494788445445748	3.4047552019259943	1.283334951832889	0.2014792941576989	0.3149737962983061	-5.701137126959342
AATBC	-0.01257106413489184	0.20390322764371968	-0.06727592217793507	0.9464573172873175	0.9649936559547201	-6.06908224601211
AATF	0.11139091406722468	5.13174914888707	1.5173247854220548	0.13142286118545013	0.22718327779883205	-5.607328610496628
AATK	-0.10518926404867024	7.921018144067486	-0.7755046703519393	0.4393398138652004	0.5644964246699716	-6.371856550546241
ABAT	-0.2041121035835225	8.561233301221815	-2.2868002008136514	0.02369626579337496	0.05879633737196742	-4.085193351997735
ABCA1	0.6452738679681413	4.693270797209308	2.927169490855492	0.003988907989055183	0.014034702325050726	-2.5784815638342353
ABCA10	-0.3334858730342316	2.3520876506274786	-1.7902035961949123	0.07556640659647129	0.1477780633946772	-4.778723401754338
ABCA11P	0.004539904572969711	1.4736073693540988	0.045320647086077394	0.9639158323287161	0.9766053925357634	-6.1998605747881435
ABCA17P	0.1548111680504194	2.3542071238254754	1.5782591476841616	0.11674623156452416	0.20751414616205208	-5.120084293319461
ABCA2	-0.10905908252834529	9.578895571163411	-0.7335735392445697	0.46442626666898024	0.5879947404567931	-6.2878167566998
ABCA3	-0.3165921329692365	7.298019609446386	-3.856034145285279	0.00017457224224766557	0.0011409371220019607	0.2998476324557968
ABCA4	-0.07773887149405873	-0.349921746408961	-0.44716021607644696	0.6554452972213509	0.7522966377050918	-5.927665196618465
ABCA5	-0.3650275945383745	5.619744099797137	-2.133582197958285	0.034607330158054804	0.07943661809741757	-4.5366609508419184
ABCA6	0.6572065444107704	1.351433922927883	2.680842215840488	0.008219097802276958	0.025021916994026297	-2.806483492577949
ABCA7	-0.46378985059857314	4.9781908153259415	-2.6868064588944445	0.00808091658400279	0.024705409004148436	-3.2358539948316416
ABCA8	0.18941684197798736	4.363792984621277	0.7773937330979098	0.4382284476915337	0.5633735741456339	-6.364895760002509
ABCA9	0.12194267438726136	3.741118084760128	0.9250458360908179	0.3565220327297527	0.4839200161457297	-6.1460497460409345
ABCB1	0.688380541866028	4.954296938133035	3.86839036040629	0.00016676982726318	0.0011042955802602937	0.32786710896728266
ABCB10	-0.14110864048435623	4.224164760463631	-1.420648339605066	0.15762591051805624	0.2610644755134497	-5.65205752505391
ABCB4	0.1407410064185155	-0.5408685280771693	0.7633245639031351	0.44654472965683156	0.5718513514351482	-5.730963357865227
ABCB6	0.11246018135078462	2.311250454712125	1.1738416457624719	0.2424367336003946	0.3630757358555103	-5.648870579367562
ABCB7	-0.08999113438396078	3.6573339218031093	-1.2554208719331514	0.2114018951941348	0.32691603254390506	-5.7793293802263825
