	logFC	AveExpr	t	P.Value	adj.P.Val	B
A1BG	0.10332788319537611	1.3459362918101767	0.3221574965439744	0.7482217610579943	0.8748031717715399	-5.67264398429246
A1BG-AS1	0.13609229884527368	-0.23819277658023985	0.6395041228587663	0.5244264675373483	0.7307805648229972	-5.345562752540821
A2M	-0.016051775474123176	9.798198726275928	-0.11323892560091302	0.9101410386724113	0.9564580218950989	-5.956688505422965
A2M-AS1	0.6050557144531656	2.539221971378789	3.4884410049119987	0.0008131522953925758	0.05545653922326448	-0.6351000288880018
A2ML1	0.3541353450393476	-1.1667405588653106	1.0788315922152913	0.2840898578332165	0.5292264158219793	-4.9486169208255895
A2MP1	0.65764737217553	-0.7564398961773764	3.261552789830236	0.0016630788892709183	0.06067002814868678	-1.358970770440708
A4GALT	0.06549160943008481	6.543543561570784	0.5648477972086648	0.5738481115423928	0.7673627215735669	-6.065201241252106
AAAS	0.19229472714538787	5.4793649907918365	1.9881918833060512	0.05040760326884067	0.21432310261499588	-4.370559265347749
AACS	0.03409119230511504	4.513621017503633	0.44130825961296216	0.6602483286033249	0.8233354448631682	-6.10720959712443
AADAT	0.354982436955565	1.8814966685289471	2.9424854699911904	0.004319961895358805	0.07631932681800556	-2.039152028619415
AAGAB	-0.41807891828726085	4.886796292342868	-3.988490761518781	0.00015218597193665902	0.04456995179938946	0.7797524114297358
AAK1	-0.09003775525887381	6.575695317382666	-0.5701880359080715	0.5702393880634852	0.7648443063034162	-6.0604430535418805
AAMDC	0.16346504028861286	4.182444573661624	1.3223687464805756	0.19002860646527175	0.4251482826392746	-5.329787981228727
AAMP	-0.06999529136492999	6.346659508952881	-0.9422169734923751	0.34908013012261485	0.591884010822699	-5.800548390287398
AAR2	-0.14672385267101085	4.896308974835507	-2.3850727229391526	0.019579698690493676	0.1368992079985035	-3.560685445117104
AARS1	-0.16236321812107946	6.892509836351556	-1.9108123071946455	0.059816846161944805	0.23318632946793927	-4.466919735975442
AARS2	0.0905915134138624	4.114877739777472	1.3237136139284467	0.18958351864449327	0.4243970680453129	-5.320649794706723
AARSD1	-0.09889794247779804	5.0477712361462235	-1.178079136354313	0.24245685191979732	0.48413430030378457	-5.567288881285338
AASDH	0.029248160690137137	3.1147079932884654	0.28910553610430384	0.7732912298743603	0.8890128748310535	-5.969000618761943
AASDHPPT	-0.09841945973376731	4.761690668399659	-0.9565708258307	0.34183021014584936	0.5858383548565164	-5.778624018951086
AASS	-0.060033038218325174	4.960032295639543	-0.3437740477817279	0.7319696620036061	0.8650812807287089	-6.175918688983057
AATBC	0.09008921737303588	-1.1426624463455557	0.4002450412102487	0.6901037952683224	0.8408258905548333	-5.357651717489655
AATF	-0.2731457686286891	5.0575448479960725	-2.9963161851413562	0.0036935432859911436	0.0726745215416479	-2.1098201698624495
AATK	0.21648891797187497	3.78470939790809	1.1001570221263437	0.2747514612428206	0.5199385134827884	-5.536348382880197
ABAT	0.39415238557761256	4.602143350426265	1.6593595812549724	0.10118281582537918	0.3043050583982227	-4.8944747513466424
ABCA1	-0.18444191561499945	4.846429675868516	-1.1593330669999862	0.24996585964380078	0.49299587060629374	-5.57811730866262
ABCA10	0.6020981881460763	4.39641262039115	2.2003022286528524	0.03083706553072411	0.17126923842153605	-3.9139948564545914
ABCA11P	0.2652367934605663	0.3417068363370844	1.7308896705701207	0.08754751224626842	0.28352978470746654	-4.306984452980288
ABCA17P	0.4065908879544959	-0.5087009842950265	1.779557131073622	0.07916381279375723	0.2684857089005191	-4.185104588953594
ABCA2	0.2152627254204642	6.407473582441124	2.326965598404753	0.02264469021691764	0.14619348298512302	-3.6827634562809592
ABCA3	0.015273091690568563	4.712545315348732	0.17373564028122954	0.8625371816287026	0.933866106843577	-6.203302567696863
ABCA4	0.5611803001415272	-1.3466223809666111	2.367551941758932	0.020462475598560636	0.14009670166726285	-3.223781660718004
ABCA5	-0.034417171985738015	5.269326199552341	-0.4081709679547343	0.6843008858291034	0.837524310848057	-6.1644093491126695
ABCA6	0.38307735846148194	5.4345525090714935	2.0496670054952917	0.043862476855952064	0.20154548130430233	-4.255390293511912
ABCA7	0.35474585041944495	3.828017182679651	2.9751941472280343	0.003928560705336185	0.07419770145523341	-2.091834913485428
ABCA8	0.4029584350247273	7.076704127539653	2.129129131004865	0.036496864338343184	0.18539738511944107	-4.050860942813757
ABCA9	0.5039106000636906	6.137836542729735	2.2560384419470503	0.026956801154203854	0.16021632828404725	-3.84017948176167
ABCB1	0.060451382311795365	1.9968430209140526	0.1996755251878185	0.8422699896433659	0.923897059346742	-5.800479555212592
ABCB10	-0.13983079102021634	4.111362412196033	-1.9259556826089972	0.057866520244558226	0.22976455967214132	-4.406641640179939
ABCB4	0.16350810991292475	2.8931322370074857	1.3729089388551912	0.17383584181918668	0.4053907174666091	-5.088433706009633
ABCB6	0.19965702559314025	1.6179088218543731	1.938734462803186	0.056262923305762096	0.22640290617311035	-4.086328417543106
ABCB7	-0.20076302344099162	5.159949685501576	-1.6368635233604216	0.10581171596827613	0.31083381787326425	-4.95865963021248
ABCB8	0.08465100839274786	5.301645721342346	0.880939092683076	0.3811403978002942	0.620932567922867	-5.869728404619163
ABCB9	0.1550475284268007	3.4900735526815456	1.1728692386747805	0.24452733063123358	0.4866416656891486	-5.4165171594600885
ABCC1	-0.016715096744737146	5.532789265876417	-0.17182280094597632	0.8640355439859141	0.9345314154658351	-6.23540909789363
ABCC10	0.1584946650138308	4.355842062805244	1.4107032702036504	0.16243018380099014	0.39034019254806185	-5.233151092733763
ABCC2	0.09356636711449895	-0.3393850399751972	0.6409317449476684	0.5235035105151505	0.730318714939902	-5.334178897155849
ABCC3	-0.3966063565698714	1.3499921424464518	-1.1712338446342572	0.2451798598675656	0.48746003648027897	-5.104652055513004
ABCC4	-0.1154324399881963	2.8628700635209405	-0.7846463034480335	0.4351106602457333	0.6620452129096602	-5.674936064419565
ABCC5	0.037447417808890826	7.446758273520284	0.20731722262244862	0.836319051251279	0.9200902487644993	-6.13822191746449
ABCC6	0.7485209472967219	0.4898564659896721	2.4377897098236154	0.01712468542285227	0.12894593782032776	-3.104246938374456
ABCC8	-0.48420585532277416	2.4219923150735916	-1.7251481630382552	0.08858308975852847	0.28538082229741146	-4.523650755342107
ABCC9	0.25966592965723745	6.437834968786165	1.7941723860737697	0.07678013382024694	0.2642508673016353	-4.691379569128112
ABCD1	0.12819485633300598	4.740463058428303	1.4121101420410047	0.16201700235401198	0.3896487578682751	-5.262029640683558
ABCD2	-0.07763259405603495	3.191903737172294	-0.29820337386135104	0.766365267629099	0.8849718703197714	-5.97946555185845
ABCD3	-0.4944147277671256	6.233341152310344	-3.137793219057995	0.0024261007453955288	0.06578992836749503	-1.7336910459031598
ABCD4	0.18820301016546992	4.789089487025056	1.9253213770388065	0.057947117917038445	0.22981833035796911	-4.462249736929699
ABCE1	-0.4049343667413625	5.3088385113840975	-3.18277779390583	0.002117186077051846	0.06334832869082488	-1.6185259605506532
ABCF1	-0.23591769929261286	6.344016794370163	-2.619957857257602	0.01062184010066272	0.10641619008215383	-3.0338603910288633
ABCF2	-0.2386119222753793	6.087252989796067	-2.1396596783280395	0.03560631363737735	0.1835149168519193	-4.075643221984172
ABCF3	-0.15338146874837566	6.184374973176166	-2.0875762895541814	0.040202366243937505	0.19442620535724245	-4.173808670133452
ABCG1	0.1370764016045607	4.009379183643415	0.7580493777108309	0.4507759525809517	0.6738058015343458	-5.8691968430384724
ABCG2	0.09684314756302115	1.2476433496599781	0.5573705054152889	0.5789194390697614	0.7702887472636728	-5.565641908260164
ABCG4	0.02586653939408623	1.2383715962511825	0.16027810421812433	0.8730891170083848	0.9390211221613456	-5.692726568806772
ABHD1	0.5762944811207207	1.146317159164592	3.651704998728869	0.0004773347585580819	0.04759267557231709	-0.21603352602889192
ABHD10	0.23621231858334646	5.038483830072306	1.7582784498133537	0.08274372420802431	0.2748507579093924	-4.760878917431521
ABHD11	0.1213867959820849	4.475663153379459	1.3298371817228225	0.18756680815439006	0.42176729855625883	-5.348965536226939
ABHD12	-0.0769314499283631	5.203348640613963	-1.0739038165070252	0.28627854389061663	0.5306545284644332	-5.685422789349079
ABHD13	-0.10846443771566294	3.8632048666896086	-1.4525046080247512	0.15049566352195082	0.3746468673985852	-5.122227473042335
ABHD14A	0.4435403615047955	4.400213127684799	4.028886698270053	0.0001321830040809437	0.04456995179938946	0.9225180890762994
ABHD14B	0.3382644444631566	4.676694576350584	2.6009525785918126	0.011176244336729592	0.1086890568503929	-3.066723291170011
ABHD15	0.005204469970403025	3.248358573418465	0.04570659754284501	0.9636645179536343	0.983810814496219	-6.030361491632038
ABHD16A	-0.020414296632487172	5.27115609337146	-0.3539972941043107	0.7243254423693057	0.860221500436495	-6.1845645476833075
ABHD17A	0.2794911692426698	5.897511043014892	2.4488092119957434	0.01664773115363481	0.1277511457725021	-3.434703988641363
ABHD17B	-0.15906870714952603	3.455690187900185	-1.4470109466497032	0.15202408253130822	0.3766250474429708	-5.07494922880236
ABHD17C	-0.022156675422019934	2.350145261971904	-0.1419353692460638	0.887508289867349	0.9455997415677573	-5.867782240835485
ABHD18	0.09848680764607565	4.070025812244961	0.5282884839140681	0.5988451546478851	0.7827464441407453	-6.018970520880931
ABHD2	-0.6036472072564605	7.074833277533066	-2.918100319341745	0.004634891327986036	0.07738587076590851	-2.276786390143714
