	logFC	AveExpr	t	P.Value	adj.P.Val	B
A1BG	0.16000772160865973	2.3703233888252457	0.928495150167284	0.35598654612424496	0.952122523397144	-4.6610780552215925
A1BG-AS1	-0.006310218231030951	0.8584322081646046	-0.034581965426695525	0.9725005425231772	0.9994855451524778	-4.737920297912313
A2M	0.04403633357463832	10.156098531239657	0.2893960731156373	0.7730384375334509	0.9891925920168817	-4.905158463623207
A2M-AS1	0.2227229211008146	2.0014705357079805	1.785395131723482	0.07804542032162774	0.8967087300337394	-4.285514188646579
A2ML1	0.0782732183415138	-1.1904907458058638	0.24571973451143556	0.8065381349540621	0.9902484578851093	-4.6813475682037735
A2MP1	0.16334686434498558	0.1299431295898539	0.7746485995367348	0.4408658221863413	0.9652195421119589	-4.65124147581756
A4GALT	0.10574048280617987	5.5076984432712335	0.6673831027062426	0.5064774376510488	0.9778231902125583	-4.9516890157262
AAAS	-0.021219631719117338	5.734203605352786	-0.3894298077712475	0.698008813366104	0.9852421196822029	-5.04963841127274
AACS	-0.43888533299478727	6.267329518595567	-1.6737193859158108	0.09815149930388398	0.9025805898149315	-4.219752330522957
AADAC	0.18991748391162133	1.0028452176101903	0.2962949682239495	0.7677844076162024	0.988857241440224	-4.7317899443856355
AADAT	0.2199740859856094	2.49195552658548	1.872766678694093	0.06480990007578695	0.8967087300337394	-4.1944064925092714
AAGAB	-0.029327031343808763	5.208166811909624	-0.3699691300409858	0.712398102127368	0.9852421196822029	-5.03801226233216
AAK1	-0.04713200444898913	5.884683103138432	-0.49874786573654517	0.6193465936683333	0.9837936261299591	-5.0195220122499595
AAMDC	0.19677160829601448	3.3445467878068538	1.6580081014330508	0.10129221563208152	0.9025805898149315	-4.279460744045267
AAMP	-0.14370629300024884	6.965972032613061	-1.919541841889526	0.05853590393564663	0.8967087300337394	-3.9628585868177204
AAR2	-0.1437434933543198	5.64546759701796	-1.9319617680453394	0.05695907959369906	0.8967087300337394	-3.93724024820441
AARS1	-0.15815057709521962	7.112585282802278	-1.8654080702835376	0.06584665184237731	0.8967087300337394	-4.025037286839341
AARS2	-0.08314353313074463	4.197727172125355	-0.873423776282368	0.3850863801303096	0.9550511562415116	-4.785631010046963
AARSD1	-0.050723132402989535	4.807326782641208	-0.8523071562483008	0.3966269511094619	0.9568655866685313	-4.835026671248664
AARSD1P1	-0.20698052796172917	-1.8049358942618485	-0.9250731978326859	0.3577524900562834	0.952122523397144	-4.611935469023918
AASDH	-0.011855268162610066	4.008523764490346	-0.1510700894588358	0.8803065390326734	0.9944898267731986	-4.97117714770064
AASDHPPT	0.02341786059493245	4.736454759915854	0.4107190884946717	0.6823933717516804	0.9847676646702755	-4.998153038409068
AASS	-0.18217850000482816	5.757253466776427	-0.8472323016716489	0.3994318346091368	0.9569720599640336	-4.869327262717993
AATBC	-0.11007136848007545	0.10630288717228503	-0.4855673898619635	0.6286214621156774	0.9837936261299591	-4.689998695070218
AATF	-0.13770654915118552	5.59222203212505	-1.9079426022166488	0.060041746600195095	0.8967087300337394	-3.965403417371723
AATK	-0.08020254462986331	3.518846765785056	-0.3970886785388094	0.6923756723262184	0.9852421196822029	-4.884344961415851
ABALON	-0.07239910328551136	-1.7286015565507522	-0.41473821704430985	0.6794606234280115	0.9847676646702755	-4.664040406278378
ABAT	-0.059209093051133976	4.354214087988664	-0.31868353622155066	0.7508097570122026	0.988385018716991	-4.9847608336608875
ABCA1	-0.020728128945089352	6.874152817516575	-0.10030197190145662	0.92035937427893	0.9974792130204944	-5.068892242016276
ABCA10	0.3374838498986126	5.4024394516521	1.6840501382210256	0.09612989709108276	0.9025805898149315	-4.209417152840846
ABCA11P	0.019475260579088438	1.2241219312276728	0.14232464288819535	0.8871868969649215	0.9949360219127825	-4.748928223330028
ABCA17P	0.02669332413594483	-0.3575239307472956	0.13741396290464766	0.8910541428203824	0.9949360219127825	-4.701992350232485
ABCA2	-0.03475762335233323	6.5316003639544205	-0.29767967263288586	0.7667311509612423	0.988857241440224	-5.058491724824222
ABCA3	-0.1173111939957554	5.310290769320013	-1.142199970227349	0.2568300795135284	0.9448822614823218	-4.677539511867874
ABCA4	0.18805111697266508	1.371263878351261	0.7437745570057378	0.459225169790787	0.9682402943665127	-4.680526320987114
ABCA5	0.05332372680534636	6.529562829569376	0.42026007406242155	0.6754393945347051	0.9847676646702755	-5.030742108462309
ABCA6	0.20858155935190403	6.245191404405599	1.2387144066500013	0.2191289615440628	0.9335777581797525	-4.610518192264034
ABCA7	8.768740036657618e-05	4.97478614272575	0.0006134373797348478	0.9995120983167783	0.9999979743421072	-5.066987464730201
ABCA8	0.19262342233220142	6.593067360952282	0.9906527969663619	0.3248877316666515	0.9494618801937261	-4.776761622241326
ABCA9	0.18862790294819742	6.820611817942872	0.9957164446632667	0.32243609446453525	0.9494618801937261	-4.767605447134916
ABCB1	0.12117165734447255	4.146811957589488	0.4674686291906552	0.641454955304235	0.9847676646702755	-4.931826327699022
ABCB10	0.0009880473504200182	4.480672208150178	0.012289597491409378	0.990225631771709	0.9996482917167694	-5.026233261085215
ABCB11	-0.4199069942706669	-0.45159844267390464	-0.6884786045415294	0.493173630274621	0.9751081177165708	-4.655864386990822
ABCB4	0.3041763837795573	0.49844992882850636	1.353284325825568	0.1798347858398647	0.9269003707597403	-4.516512672547205
ABCB5	0.5486996869834999	0.6420589436182161	1.0223894792977875	0.3097254766784244	0.9494618801937261	-4.606502823608089
ABCB6	-0.18507810367170996	1.765592742975717	-1.4996103784504833	0.1377117562106633	0.9119171474344971	-4.437930529133176
ABCB7	-0.04375387616406634	4.728071655068512	-0.8492827423498809	0.39829709013367154	0.9568655866685313	-4.832046482185534
ABCB8	0.009798405097906304	5.032198416030689	0.11356069805264346	0.9098749046376844	0.9967850139367289	-5.066769874675537
ABCB9	0.07699667152241663	3.7082320685112764	0.7074610412690661	0.4813673751284515	0.9723689701079876	-4.817168490351294
ABCC1	0.047469167490722164	5.824494326320729	0.46945745448669723	0.6400392712736696	0.9847676646702755	-5.028419529055321
ABCC10	-0.025503829388024535	4.845783621993344	-0.31185161023911345	0.7559770285763215	0.988385018716991	-5.02800468110085
ABCC11	-1.2017302322121002	0.5879663078930104	-1.724552467040506	0.08852927596513042	0.8980618745795093	-4.38629258048267
ABCC2	-0.06220943118885347	1.990754227179391	-0.42496495352274233	0.6720205471371572	0.9847676646702755	-4.760433893902134
ABCC3	0.054808938268999796	5.183495200706902	0.14937410592691744	0.8816401277498132	0.994611287958879	-5.072710807423306
ABCC4	-0.09181270373088246	3.042768998539096	-0.5145904154541392	0.6082797587037567	0.9837936261299591	-4.815579211580106
ABCC5	0.22643365971389517	5.833994267545254	1.628365245180712	0.10743978243208471	0.9025805898149315	-4.265606401389597
ABCC6	0.4446160335329581	2.7458471828501616	1.421163694566967	0.15921501991755016	0.9215374090548737	-4.450875980306502
ABCC6P1	0.33732571898661856	-1.1374362014109265	0.6403802927946847	0.523783398966007	0.9778972344806918	-4.652597442257182
ABCC8	0.0675958798313232	2.008588467698966	0.121794077209257	0.9033721996103313	0.9963279720928759	-4.788522375953108
ABCC9	0.14175573541161146	5.6401372345184475	0.6604464042848022	0.510893701431973	0.9778972344806918	-4.957394311973335
ABCD1	-0.24176878914278888	5.288025943483966	-1.0878837405474076	0.27996303766968256	0.9494618801937261	-4.714514926660817
ABCD2	-0.2020578104636166	3.1711845302100854	-0.43697187385763087	0.6633270159311646	0.9847676646702755	-4.842918358746333
ABCD3	0.043410412627308936	5.8353467694853345	0.4042661969119474	0.6871122555503495	0.9852421196822029	-5.046733548703651
ABCD4	0.012845577959403442	5.860083268978196	0.1851721202768794	0.8535698708277124	0.9944832155778865	-5.088283358555688
ABCE1	-0.1553366960987601	5.747579951920457	-1.695953670188535	0.09384276529934335	0.9016240744784002	-4.196718151804829
ABCF1	-0.16517613521586405	6.459808149995884	-2.5196618511030726	0.013769129756449887	0.8964811936995171	-3.1767248553849887
ABCF2	-0.23136034248505322	5.825397800279266	-2.5412859631634386	0.013007523549257424	0.8964811936995171	-3.1320285110715087
ABCF3	-0.11966832902048541	5.844513158341229	-2.084378105505681	0.04036572267947961	0.8964811936995171	-3.7525393365011817
ABCG1	-0.09924885519438753	5.09229052711298	-0.6387815571337928	0.524817628675794	0.9778972344806918	-4.947572224320868
ABCG2	0.2733568720572821	2.9468058276613385	1.3642684680074348	0.17636731776149855	0.9269003707597403	-4.47926363500059
ABCG4	0.05164082550315685	-1.1817247716163293	0.2218144218636447	0.825032259072081	0.9917205872212073	-4.6824472550729945
ABHD1	0.24159219181698421	0.43739099717954794	1.179046434998669	0.24192786033469355	0.9410401550231579	-4.566469092750311
ABHD10	0.03525635311665187	4.413159106529858	0.5546636896773486	0.5806958417170276	0.9835646913637583	-4.930842615680972
ABHD11	-0.24735778234005323	4.605365157019874	-1.2772310611001316	0.20527162762537066	0.928316425477848	-4.559553635442465
ABHD12	-0.04489428127008388	5.739438547159093	-0.6049869963031583	0.5469261177441613	0.9803341443521083	-4.981141341247839
ABHD12B	-0.2731657136739114	-1.0277009863184396	-1.2287465559471153	0.22282421193476	0.9354715228849992	-4.560249997729532
ABHD13	0.02524669080487474	4.316665467822567	0.4335885455633152	0.6657720858502854	0.9847676646702755	-4.956523451606436
ABHD14A	0.08797177408959511	3.9550788374294235	0.7321290729492822	0.46626200183078736	0.9704198863012137	-4.828613219004831
ABHD14B	-0.05667996749410342	6.629866744843539	-0.5732686993869281	0.5680953756940105	0.9827570492095431	-4.979384325538942
ABHD15	-0.10602539383273513	4.806624095366021	-0.4164851355427883	0.678187437811029	0.9847676646702755	-5.001965205867732
ABHD16A	-0.0493564970599385	5.466668820765934	-0.8902251186273374	0.37605522147779913	0.952252039713126	-4.841070126957481
ABHD17A	-0.0659452007679544	5.960755070632252	-0.7628040725300225	0.4478580259457119	0.9652195421119589	-4.9130689678742465
ABHD17B	-0.12297486266866464	4.119239874993749	-1.9110988579663126	0.05962878619846738	0.8967087300337394	-4.013442522154342
ABHD17C	-0.46724747144616874	3.1278999925321918	-1.9948023589232158	0.049522337145593016	0.8964811936995171	-4.036886149274128
ABHD18	0.05815760784532298	4.078234744658327	0.8937511218351457	0.37417695219829517	0.952252039713126	-4.767574939221413
ABHD2	0.033235014321959966	6.407390255676199	0.30584587786653084	0.7605286291792607	0.9886493918031936	-5.061061304190759
ABHD3	0.0028930216126514807	4.182659028681199	0.026288439576810627	0.9790937441293216	0.9995980066058057	-4.995987671900563
ABHD4	0.05624528128545325	5.828411179557984	0.7034054752491297	0.4838765203086707	0.9723689701079876	-4.940747683783963
ABHD5	-0.22108915679905294	5.132714164328746	-0.805964576436698	0.4226891200180166	0.9631550640326423	-4.87462593756472
ABHD6	0.016855236597694834	4.037612284373088	0.0823014102562962	0.9346157542528606	0.9984955607339222	-4.978698336208443
ABHD8	-0.130240846800588	3.9156521242258133	-1.8490884662044393	0.06819568794548686	0.8967087300337394	-4.086747531393373
ABI1	0.03759896061162582	6.09585920496313	0.6965340359974658	0.4881442778705293	0.9723689701079876	-4.942883876593658
ABI2	0.07185174757777268	5.866241082600835	0.6446656048377336	0.5210164734616785	0.9778972344806918	-4.966137077048985
ABI3	0.07331433799592713	3.35127813548543	0.6389010158377377	0.5247403134490926	0.9778972344806918	-4.809400707382302
ABI3BP	0.3743871875906608	6.313823463728179	1.4963332164138556	0.13856193643675704	0.9131303865701891	-4.391851990747658
ABITRAM	0.10345117402864457	4.232888562179595	1.753620402452679	0.08338441658124149	0.8974070944580835	-4.158892848627935
ABL1	-0.07304619792146116	7.776754062306669	-0.7730783379302287	0.4417891156995407	0.9652195421119589	-4.852952711094491
ABL2	0.08569538428217438	5.689896804393102	0.7450409487844403	0.45846361897907806	0.9682402943665127	-4.920320303613233
ABLIM1	0.1945660218726708	8.326567991847702	1.5733880996717169	0.11963616330683922	0.9025805898149315	-4.319582548824972
ABLIM2	0.13849355237462202	3.6834396376872673	0.5348498338886288	0.5942599191539719	0.9837936261299591	-4.868896946330495
ABLIM3	0.13486142435728432	7.464892073481232	0.5084054995538653	0.6125895614322234	0.9837936261299591	-4.965412732467686
ABO	-0.17119858228003793	4.2753752880157005	-1.1694052612971688	0.2457659149039135	0.9410401550231579	-4.622735653934862
ABR	-0.03838579029058309	7.083798360406293	-0.43412487059869936	0.6653842510338306	0.9847676646702755	-5.004078017524602
ABRACL	-0.0823850396198158	3.4773982212843766	-0.567840919862897	0.5717576065293524	0.9829590526481606	-4.840641663163402
ABRAXAS1	0.06658614550693986	3.2718877036659104	0.7869816896661909	0.43365341689788517	0.9652195421119589	-4.754994744549113
ABRAXAS2	-0.0034575868626633977	4.457932793909537	-0.06566607580836385	0.9478100125941515	0.9994855451524778	-5.02284440486939
ABT1	-0.1404367682122425	4.722789139606624	-2.503833643688951	0.014351793878349362	0.8964811936995171	-3.2567219867343287
