	logFC	AveExpr	t	P.Value	adj.P.Val	B
A1BG	-0.5751676218936709	-0.3596443622809188	-3.96224297801899	0.00011910636230581852	0.034983920736465016	0.8909322768843477
A2M	0.08618633980400148	7.320203074220568	0.9697075381736677	0.3339067495767102	0.6905723875909823	-5.809723517960745
A2M-AS1	0.12826297382942026	0.014117554840425397	0.9863624369796097	0.3256997878058404	0.6843662571490143	-5.273381823022186
A4GALT	0.13673530505561304	3.7010635793801687	1.1680386837462156	0.2448264721644121	0.6273811848205473	-5.5541968095945
AAAS	0.08175176067824719	4.774233253974889	1.4253483263983395	0.156338319523847	0.5349451445776368	-5.3113702989433405
AACS	-0.08920367064923962	3.215438825319587	-1.1057352233815678	0.2707854514581209	0.6467449592632561	-5.568568911750629
AADAT	0.017577054708861728	0.9099371077970706	0.15404030068114621	0.8778053849519769	0.9624076060772477	-5.822767058691004
AAGAB	0.018566943547575043	5.335611459550846	0.29105643658223324	0.7714497778871933	0.9211733830434442	-6.267867000837628
AAK1	0.019143807993613926	5.62344918807248	0.20281953797727795	0.8395779784931947	0.9462084408066194	-6.290949982741081
AAMDC	-0.05178038302456578	3.7481831371839864	-0.3108268613844747	0.7564062075859049	0.9151303026581974	-6.169000932669788
AAMP	0.004459772339428625	6.178104920824943	0.0945806598489656	0.9247865572163743	0.9759883481748799	-6.299879349149657
AAR2	-0.10548054389632178	4.739532749601475	-1.806050068933717	0.07311299870524827	0.40544490400432576	-4.722881891055934
AARS1	-0.13201630518282848	6.66412607795344	-1.91063922458663	0.058147110581421156	0.3797762720533274	-4.5378789060871565
AARS2	0.06452452903027162	2.7572071664182953	0.6569788025914837	0.5123002941146733	0.804030743581974	-5.888641975516409
AARSD1	-0.013043183936163771	5.208694544930365	-0.23854923004619988	0.8118127553549623	0.9359243433567868	-6.279236484135745
AASDH	-0.06023097182808712	2.7907757439587235	-1.0020211255249711	0.3181057071294276	0.678631669799938	-5.620471925801696
AASDHPPT	-0.005927307330019005	4.769864321576967	-0.08233659991781148	0.9344996188134009	0.9792176729513491	-6.289282158585138
AASS	-0.1518198708593146	3.898815686207351	-0.911951443400975	0.36340143901753275	0.7133003920624814	-5.829076837253131
AATBC	0.2722763411767698	-0.7970275266235082	2.1687555438332646	0.03183323765288187	0.305932781112936	-3.5893546992540575
AATF	-0.09610836939847545	5.204380497387069	-0.9686548705428172	0.3344299606330241	0.6909179619666921	-5.851306484053294
AATK	0.1013614702978522	0.35138782323068324	0.6023281322905407	0.5479546289567923	0.8251737623811171	-5.590358882370497
ABAT	0.09300969973105766	1.7267110005193553	0.9192122279072027	0.35960546289451034	0.7105026003052306	-5.554774315200007
ABCA1	0.2517589837366936	5.267892942472831	1.520693208253072	0.13064903288460533	0.5039062048873066	-5.190983173225979
ABCA10	0.2472314769238193	4.0123117734699045	2.012119669269096	0.04617439307275361	0.3469642264468651	-4.307560192669604
ABCA11P	0.11600625329620284	-0.6706249253493745	0.9873844243819304	0.3252005424770765	0.6843167729131383	-5.194106299672496
ABCA17P	-0.3646711874917254	-0.6147021565569583	-2.198353092287109	0.029608227524149607	0.30008725287761295	-3.543473263464058
ABCA2	0.14009991100800168	5.2540291645254795	1.897923384216686	0.059816824364703924	0.38222058917804985	-4.5761131786216716
ABCA3	-0.012347089689022539	4.2408969564157575	-0.15845106466583433	0.8743354691271865	0.961786278946466	-6.248150800413651
ABCA5	0.17672939148553635	7.293826670270325	1.948192709554271	0.05344294706368843	0.3671266206254949	-4.448119455416285
ABCA6	0.22289383073007185	3.7077621905416573	1.83244783260617	0.0690632634722991	0.39686993341620563	-4.60742590647306
ABCA7	0.2830022617047119	4.154153070794874	1.6854786276908529	0.09418011928188263	0.4490158702771393	-4.8892113863894275
ABCA8	0.09208888926121617	4.393015277406972	0.6524826731386562	0.5151867421212903	0.804982710372728	-6.064714726000725
ABCA9	0.32322982686274315	4.999759886435478	2.6113812959382647	0.010025954082708809	0.1971099888335496	-3.0629437048188763
ABCB1	0.5707519057131305	-1.3428977932183324	3.691966483788324	0.00032071907740999385	0.05375796430735287	-0.026465664529835564
ABCB10	-0.03998891121608139	4.553387243181489	-0.6172385589975424	0.5381052541892449	0.8183300986872994	-6.096340230377225
ABCB4	-0.0637824018459805	1.2166012849338679	-0.26259501782844574	0.7932584997362743	0.9290386326037924	-5.845596068451348
ABCB6	-0.08327870880782484	2.129058487297928	-0.7435411250492819	0.45843154675909725	0.7746548953749973	-5.746609701550781
ABCB7	-0.013336662876342054	5.027559504223539	-0.21373466767830368	0.8310727769988235	0.9433750808525172	-6.280095092582926
ABCB8	0.03733524937187216	4.021796624143105	0.40843775041326863	0.683592097257304	0.8889753267651457	-6.1613073316032585
ABCB9	0.02120478714150753	1.1956357971670835	0.28417709900993754	0.7767051269389987	0.9229767325211601	-5.837124746700167
ABCC1	-0.10481355301685724	6.147093681735818	-1.0464918250145483	0.29718287443870406	0.6647834328935004	-5.77357970818413
ABCC10	-0.07933062070582464	3.560478066990004	-1.1265186397549722	0.26192186426139696	0.6423738564911036	-5.585254116653207
ABCC2	0.0960610886919957	1.3281853642397412	0.4904463406733558	0.6246052443035399	0.8645005839828019	-5.781636618524925
ABCC3	0.3958339401475578	-0.5939878050122347	1.7283772304803342	0.08618102385965863	0.43279890199405774	-4.331178577871626
ABCC4	-0.08021191563402663	3.8796947735184815	-0.5462480057051691	0.5857868529300139	0.8460725533172879	-6.084539845750748
ABCC5	0.12202369870078478	8.003099262485723	1.026481684637837	0.30647948434701733	0.6702531491348389	-5.722701404876597
ABCC6	0.141064789076621	1.262839783684002	0.6400672316289227	0.5232013928346027	0.8100079754552999	-5.6939033584319745
ABCC8	0.41467721906027544	1.4656822710191888	1.967020478896389	0.051208050050858246	0.3614333235189735	-4.131130621804493
ABCC9	0.003981608154481897	6.704822262840424	0.05231745041667339	0.9583522060318497	0.9858065768567447	-6.287747601105885
ABCD1	-0.0914698564053591	5.2270062270772195	-1.1052398456903134	0.270999223499808	0.6467449592632561	-5.714846175455413
ABCD3	-0.07145714221990751	5.234731774609817	-1.1149025235305305	0.26685053518051977	0.6441648121866907	-5.704635418969856
ABCD4	0.03016397648509228	3.7597191420853138	0.5435160180268865	0.5876607759169012	0.8476324788630629	-6.074112371858954
ABCE1	-0.08560315868393342	5.447504037817612	-0.9186345050619298	0.3599065741192513	0.710715066225	-5.900385878610093
ABCF1	-0.052380055372589496	7.3540105898114785	-0.9426217860055639	0.3475390921376009	0.7014787118104462	-5.833258083668399
ABCF2	-0.0701098043147459	6.932004807092638	-1.1077115213415278	0.2699337758773793	0.6466328026196079	-5.686840327242702
ABCF3	-0.06627647313363472	6.067414079660823	-1.0702943217841603	0.28637501614203714	0.6580665759758969	-5.750757641063181
ABCG1	0.13140804982150822	4.025125601198002	0.6687563477331846	0.504779895649309	0.800513280293863	-6.025922787342409
ABCG2	0.36939024759606487	-1.6112638892865254	2.108154730883656	0.03684455174870118	0.3169162870881887	-3.665235812879492
ABHD1	0.09382627071477145	1.010442056319049	0.6902361345477803	0.4912171863112712	0.7927489668315747	-5.628131094499286
ABHD10	0.11075959113049505	3.4826480867375658	1.1265715024785774	0.26189958114010237	0.6423738564911036	-5.576780715459985
ABHD11	0.020668906260499664	2.633274501598565	0.17460122399062875	0.8616515935740725	0.9565287006706442	-6.063525561105973
