	logFC	AveExpr	t	P.Value	adj.P.Val	B
A1BG	0.3683749999683923	2.592498157950424	1.376571348210911	0.17736947023561217	0.4712903467771213	-5.071574064352736
A1BG-AS1	-0.20145239871891651	0.8737288666922192	-0.8192620136741947	0.4181692268654721	0.6929697627771678	-5.395030404417852
A2M	0.6602256561451441	10.296423954319915	3.2222853337164796	0.002745835374522499	0.06961624902473786	-1.6921205826763135
A2M-AS1	0.5364417185028449	1.9996530326121922	2.7614699492334296	0.009094666121052537	0.11839641022406666	-2.6188007656014625
A2ML1	0.47533207667532706	-1.2764964070811453	0.908246916591593	0.36994643120282933	0.6554874815190248	-5.135754003175523
A2MP1	0.5813046621776523	0.04412854542875183	1.7843646041509194	0.08301751022923873	0.34198773366457236	-4.256057992678432
A4GALT	0.8289804332344897	5.794014378048824	3.935957815431335	0.00037464926431146135	0.025329682153798345	-0.03240723698512937
AAAS	-0.05403062903587763	5.674976944873569	-0.6332930081651926	0.5306503686595372	0.7701461931720438	-6.22593764884715
AACS	-0.780753093369321	5.840492641962687	-1.8860154233642146	0.06759569248745959	0.311129374660219	-4.73272094745072
AADAC	1.7289133331663318	1.3045741939788411	1.9582490599740425	0.05819195142166318	0.29267996561016935	-4.074564869105363
AADAT	-0.0470973603743432	2.3561921264136507	-0.3043731104205529	0.7626422915540155	0.8991352858228147	-5.86937774225049
AAGAB	-0.2830789759049521	5.129511730558296	-2.1079839339197988	0.04224862177705966	0.25607268635848995	-4.307041393911822
AAK1	-0.1264436403352862	5.730230183067522	-0.6940215861591946	0.492240095304477	0.7440035969079719	-6.187262809706268
AAMDC	0.5989859932998778	3.3422075367681754	3.7949739763042407	0.0005612008388287155	0.03136043735073798	-0.2584618578900377
AAMP	-0.0027378531296848863	6.979038416211713	-0.01984042225045764	0.9842831127683916	0.9939666997761883	-6.383116608954302
AAR2	-0.19646978308480278	5.53374580216264	-1.7713625506400903	0.08518997780229635	0.34583299859499056	-4.917556673198092
AARS1	-0.06396923538737465	7.063913368174316	-0.4779377148731291	0.6356599425447604	0.8316379984363541	-6.26324705199837
AARS2	-0.10736774917377279	4.24368556138046	-0.767275254878367	0.4480523525425387	0.7132111326345673	-5.992455146843255
AARSD1	0.0586946490967879	4.825973751343357	0.5108130806959429	0.6126823430127851	0.8191874265064267	-6.236453335325922
AARSD1P1	-0.13652819559506413	-1.8976521847850394	-0.43549621875226097	0.6658706948933042	0.8489515479126256	-5.352907223452264
AASDH	-0.15486437401249598	3.8491139904757126	-1.236491087431716	0.22449232568807537	0.5258597281315435	-5.471638828215619
AASDHPPT	-0.06017615553717004	4.640020301222794	-0.6230670066824242	0.5372711643891906	0.7746908864095149	-6.150466568879132
AASS	-0.15363817775923216	5.51845210830799	-0.5253574158087602	0.6026404063683911	0.8129623563338285	-6.282892925542863
AATBC	-0.053315489864111915	0.19227859427780492	-0.10294935598217014	0.9185895440550612	0.9700833354674321	-5.619694610578706
AATF	0.09908064187459331	5.63578510179642	0.8250352166746172	0.41492779373598543	0.6908734897424247	-6.086995033942843
