	logFC	AveExpr	t	P.Value	adj.P.Val	B
A1BG	-0.34686220819342206	-0.252100412384866	-1.6206040172663068	0.11049407790262797	0.21087927590357303	-4.818747860619527
A2M	0.7770785117327312	7.661934464082584	5.393400550584659	1.3106911064872313e-06	6.825819003500524e-05	5.1165813891920715
A2M-AS1	0.18999271878215895	0.08570412285186393	0.9060242231995809	0.36864868144732	0.508306688173443	-5.703351476431144
A4GALT	0.6190842020979965	4.02570262441391	3.502937997654848	0.0008900023390979923	0.005806563461569576	-1.0848896919287823
AAAS	0.3417085167142284	4.931050764507873	3.8616299532910934	0.00028466740643532144	0.0024680729012553112	-0.06259700185250328
AACS	-0.39427746259261287	3.1842052598087207	-3.2897583212949093	0.0017033619710950481	0.009390230445758962	-1.6068850371272232
AADAT	0.2987773200301431	1.125696609631942	1.9209957609573622	0.059621581130534125	0.1333337201892834	-4.492696000871858
AAGAB	-0.09151129609207675	5.323206545095292	-0.7591788351669697	0.45080123191571964	0.5889976831962632	-6.426276054064833
AAK1	-0.2874643561185044	5.611926629810976	-1.929216234421231	0.0585711318277711	0.13150521969464093	-4.906669112913092
AAMDC	0.039638369474370716	3.858794657487177	0.15816176651990818	0.8748753481874552	0.9231016707881691	-6.616090701110256
AAMP	0.0830101600436528	6.27726820430883	1.228067699037494	0.22435161121460978	0.3566602903548126	-5.954965970960361
AAR2	-0.2706438343029074	4.759894841248492	-2.7533097979120504	0.007851452066550598	0.029147225745541478	-3.130828536020338
AARS1	-0.1817599522152289	6.642834603786126	-1.6165430065605124	0.11137047273228672	0.2121728174251528	-5.407880622420667
AARS2	0.40960005066188065	2.94884075446395	3.248744460845052	0.0019249425068006171	0.010287374692457739	-1.6938597773190587
AARSD1	0.063227135329881	5.274878242827163	0.7267274833163739	0.47029799949624695	0.6070681966202044	-6.449640029546859
AASDH	-0.14410097083838824	2.8335016063299876	-1.5310366654626488	0.1311635018850532	0.2400632089586106	-5.353101372467373
AASDHPPT	-0.18575637625606944	4.7410896660615505	-1.6919642956096006	0.0959863142760724	0.18995485937992176	-5.297643892880677
AASS	-0.08549832288410997	4.064885511716147	-0.329323084023352	0.7430905451046483	0.8300142793890224	-6.595189293584893
AATBC	0.014507887225387206	-0.7323958751791496	0.08045393632203766	0.9361515034424831	0.9602583570971757	-5.989409390402493
AATF	-0.1559099007623308	5.252036424325232	-0.9523825050864234	0.3448310731218841	0.48479696916216636	-6.261761554464255
AATK	0.2539176878367354	0.2679832027360523	1.15853220788976	0.2513659025093227	0.3874839555213513	-5.479054603942416
ABAT	-0.008117028833058537	1.8975887089397665	-0.05098986491979624	0.9595077246030708	0.9735615892994816	-6.355992739152569
ABCA1	0.6202531489159346	5.47395230817103	2.398309572909719	0.01968796730303457	0.05730033448520922	-3.966855728508229
ABCA10	0.6190038479502395	4.209944991321571	3.3101785472185905	0.001602231830253032	0.0090362429566421	-1.6446077010740527
ABCA11P	0.3853699497911572	-0.35540581934956916	2.3293783799371846	0.023320839612633495	0.06521131960227257	-3.5541683243449307
ABCA17P	-0.4739905650063813	-0.5440122808243276	-2.414187365391888	0.01892661075040896	0.05575851664603931	-3.3629978687492543
ABCA2	0.1751269481944142	5.268003436112161	1.6226930118851113	0.11004543923681563	0.21026897223937996	-5.422619265341845
ABCA3	-0.16733306976230544	4.235391187370811	-1.4262658788801588	0.15911946975406605	0.27730254334973464	-5.664030453642262
ABCA5	0.3113758128033002	7.428758866631738	2.153663412920372	0.03540919092441358	0.08995318766925062	-4.42093642490923
ABCA6	0.5913738404023392	3.8580651653831226	3.35521793349415	0.0013988609400538826	0.008132886684731323	-1.4913362995409178
ABCA7	1.0250949329402275	4.404939523361016	4.364773053432694	5.267256720824378e-05	0.0007758769528789048	1.5570405715481783
ABCA8	0.5437619102438802	4.543444679930504	2.455589735122203	0.017064060283562943	0.0517453622391917	-3.8149703470531726
ABCA9	0.5573985287132919	5.148931666631256	2.721548552834497	0.008551220575486487	0.03103885945911877	-3.2193880964993786
ABCB1	1.2296939875853905	-1.0240473054881427	4.837502733337123	9.984768906314795e-06	0.000254576937774547	3.279440913814291
ABCB10	-0.4066597875536342	4.441833222788689	-3.6758170089193296	0.0005174725025672147	0.003842063282458096	-0.6051270681334326
ABCB4	0.2284115562154878	1.4083740658393034	0.66874413930855	0.5062955011839214	0.6377234832171933	-6.06580037749172
ABCB6	-0.2655486008648871	2.084526095653293	-1.508310269449206	0.13687015979224978	0.2476682068394505	-5.28234035640393
ABCB7	-0.03884409474405537	5.075244462770357	-0.3722557608809458	0.7110508582129422	0.806806219865199	-6.639948753591835
ABCB8	0.2875656858807787	4.139916997810897	2.51444853380862	0.014699853032973971	0.04633346119288695	-3.6554785049406084
ABCB9	0.20681066515367097	1.349407826945578	1.7277254160544433	0.08932646753630935	0.18005578936473463	-4.847977182343104
ABCC1	-0.740719595598363	5.895495349050398	-4.835989325449876	1.0039102104674369e-05	0.00025551863693110534	3.118910133628641
ABCC10	-0.016663653296983494	3.6188704881294886	-0.1395794255487155	0.8894728947582689	0.932221899755378	-6.591380605301514
ABCC2	0.00769732395155498	1.3282584543430627	0.026414938178711045	0.9790164998762818	0.9867432789227284	-6.272456691402642
ABCC3	0.8361429910905863	-0.27879704817271	2.4197534559177054	0.018666028668226288	0.05517883189770826	-3.373824380901862
ABCC4	0.009033206711248631	3.8717763190599332	0.0453734938307649	0.9639645147692615	0.9764645374466392	-6.628955431710587
ABCC5	0.25518541311076426	8.174225621477222	1.3198140251323194	0.19205113103298532	0.31873238901010537	-5.753081950995372
ABCC6	-0.10348797673872445	1.0487973651739189	-0.2617520172502366	0.7944342876662677	0.867099102751118	-6.198330984810284
ABCC8	0.8700744275721604	1.9637215569139796	3.1535545138579013	0.002548175106714079	0.012683377845409577	-1.8427493560622192
ABCC9	-0.007823168540991077	6.74859691665296	-0.06633106794979228	0.947340968381565	0.9668158295165207	-6.681309275491794
ABCD1	-0.45600260071423016	5.131302434027498	-3.8553445727791593	0.0002905504224312893	0.00251001382577995	-0.08630085897683859
ABCD3	-0.27905352055637866	5.1650029881165445	-3.0819370108286153	0.003136946051337126	0.014752257481784823	-2.305905961630774
ABCD4	0.37780137079116605	3.980169248315594	4.121671121833252	0.0001204377562127587	0.0013883429260130096	0.7977556699125259
ABCE1	-0.35385220543779816	5.392178493638291	-2.596242423674777	0.011905500417482503	0.03961984261749629	-3.519654561523348
ABCF1	-0.1482210094599763	7.331503790768717	-1.575660604078587	0.12051006230742098	0.22533877960870696	-5.4410537215222625
ABCF2	-0.2763842206694065	6.899442286304014	-2.5588851320411092	0.013115681568077978	0.042633222556173786	-3.5727564401118843
ABCF3	-0.14796183882828373	6.049096269686621	-1.604509188890501	0.11400053955915734	0.215915904560973	-5.445273558391985
ABCG1	1.2442613592040703	4.422228769455686	4.740528342697603	1.4119361382721079e-05	0.0003195022207498332	2.812987869575286
ABCG2	1.5362962606419477	-1.0728001219488177	5.8113555701780655	2.735698186257346e-07	2.5077906459298905e-05	6.481580111365112
ABHD1	0.014394472056365903	0.8985647083075238	0.06127059038549744	0.951353068044868	0.9684099383770006	-6.208235340629968
ABHD10	0.16679651656510108	3.583348522505274	1.2284952674691536	0.22419235319331157	0.3564982543112482	-5.8530231785593125
ABHD11	0.40282818376423135	2.781070778177346	2.8078907545637595	0.006770628199735406	0.026022854648753375	-2.817605181425966
ABHD12	-0.011449854672444193	3.663725865137315	-0.11408469500058509	0.9095622450701855	0.944416793771263	-6.599991432689823
ABHD13	-0.5092290005534745	3.4480656716462366	-5.520905454554583	8.152219145772814e-07	4.951212099186455e-05	5.600697363757681
ABHD14A	-0.2808935932332899	3.498160328673102	-1.6797360067785194	0.09835511968660818	0.19328827615650043	-5.211612140517779
ABHD14B	0.5041221923414825	4.0813678475001485	4.376016494879513	5.067069717085442e-05	0.0007577900800928392	1.6122396341146992
ABHD15	-0.15648284873028429	1.8385733238110353	-1.04715651551208	0.29934512512828243	0.43891598518709624	-5.81271995441332
ABHD16A	-0.12501816949261535	5.296493139042167	-0.7309777120465545	0.4677175715857991	0.6049762424087586	-6.446837378579008
ABHD17A	0.13505525709285582	5.125934543860449	1.3360011342612137	0.18673549214376653	0.3120616110176781	-5.829579357643353
ABHD17B	-0.5066444307360238	4.034906351426145	-3.424614165883854	0.0011326338575620542	0.006953955197389769	-1.309937553036809
ABHD17C	-0.6168932365165027	0.8105883992482896	-3.209736580603609	0.0021606418219500853	0.011212433143872422	-1.5841550599906284
ABHD18	-0.1385955720150065	3.8286148002900116	-1.1501873892275976	0.2547581682829847	0.39107598155835493	-5.9716298033199555
ABHD2	-0.6237876561669395	5.926124321746647	-2.2158457537286433	0.030615762230977443	0.08041908140299316	-4.3488808239993055
ABHD3	0.615967801716073	3.58797079810843	4.003450690119753	0.0001786609955581707	0.0017852785094390404	0.4564871158989545
ABHD4	-0.18648861966388441	5.0579390544438185	-1.2857305961639007	0.20361557766966595	0.3325139968482947	-5.892100582290381
ABHD5	-0.5834612806067749	3.49288029154017	-4.8835566980763065	8.462375150911356e-06	0.00022432931672614471	3.358277735150936
ABHD6	-0.5657572610570063	2.2647626776336383	-3.0030377345665915	0.003931604353851447	0.017449241928275114	-2.268085024571441
ABHD8	-0.481031803770124	3.3771133776842985	-3.735393242516488	0.00042793117733091974	0.0033304702015272323	-0.3441269912943765
ABI1	-0.07567951107970305	4.777677890798402	-1.236484721487731	0.22123172477575936	0.35334519957115845	-5.9429330463164405
ABI2	-0.026358806503153254	4.195367202846193	-0.2955204299237888	0.7686452759567359	0.8485548013756765	-6.617453957820212
ABI3	0.7138267071400813	0.8296229895749742	3.73569290081845	0.00042752074464955185	0.0033291398992081863	-0.12161384866198688
